,Official English Name,Debut,Affiliations,Occupations,Status,Birthday,Devil Fruit,Observation Haki,Armament Haki,Conquerers Haki,Origin,Age,Height,Blood Type,Fruit Type,Bounty
1287,Hitchinfra Itchin,963.0,Germ Pirates,Pirate,Alive,,0,0,0,0,,,,,,
1288,Shimotsuki Furiko,,,,Unknown,,0,0,0,0,,,,,,
1289,Shimotsuki Koshiro,5.0,Shimotsuki Family,Dojo Master,Alive,May 4,0,0,0,0,East Blue,40.0,184.0,S,,
1290,Shimotsuki Kozaburo,1033.0,Shimotsuki Family,Swordsmith,Deceased,November 14,0,0,0,0,Grand Line,,221.0,XF,,
1291,Shimotsuki Kuina,5.0,Shimotsuki Family,Trainee Swordsman,Deceased,September 17,0,0,0,0,East Blue,,150.0,S,,
1292,Shimotsuki Ryuma,1023.0,Wano Country,Samurai,Deceased,November 6,0,0,1,0,Wano Country,,179.0,XF,,
1293,Shimotsuki Ushimaru,953.0,,Daimyo of Ringo,Deceased,November 2,0,1,1,0,Grand Line,,298.0,XF,,
1294,Shimotsuki Yasuie,929.0,,Taikomochi,Deceased,April 2,0,0,0,0,Grand Line,,155.0,F,,
1295,Stella Live,785.0,,Dancer (former),Alive,,0,0,0,0,,,,,,
1296,Staya Live,785.0,,,Alive,,0,0,0,0,,,,,,
1297,Shine,214.0,Marines,Chief Petty Officer,Alive,,0,0,0,0,,,,,,100000.0
1298,Shinobu,921.0,Kouzuki Family ,Kunoichi,Alive,October 23,1,0,0,0,Grand Line,49.0,180.0,F,Paramecia,
1299,Shinosuke,955.0,Kouzuki Family,Ninja,Alive,,0,0,0,0,,,,,,
1300,Shion,515.0,Kuja,Warrior,Alive,,0,0,0,0,,,,,,
1301,Saltgrill,75.0,Arlong Pirates,Pirate ,Alive,March 27,0,0,0,0,Grand Line,,,,,
1302,Shirahoshi,612.0,Neptune Family,Princess of the Ryugu Kingdom,Alive,April 4,0,1,0,0,Grand Line,16.0,1187.0,X,,
1303,Shiryu Shiliew,538.0,Blackbeard Pirates,Titanic Captain (Captain of the Second Ship),Alive,June 11,1,0,0,0,Grand Line,42.0,340.0,X,Paramecia,0.0
1304,Shishilian,808.0,Mokomo Dukedom,Captain of the Musketeers,Alive,April 4,0,0,0,0,Grand Line,34.0,196.0,XF,,
1305,Shojoe,226.0,Saruyama Alliance (Shoujou Pirates),Pirate,Alive,May 8,0,0,0,0,South Blue,25.0,351.0,X,,36000000.0
1306,Shu,426.0,Marines,Marine Captain,Alive,,1,0,0,0,,,,,Paramecia,100000000.0
1307,Shura,241.0,God's Army,Priest of Enel,Unknown,September 20,0,1,0,0,Sky Islands,31.0,191.0,S,,
1308,Sharley,610.0,Mermaid Cafe,Proprietor of the Mermaid Cafe,Alive,September 9,0,0,0,0,Grand Line,29.0,520.0,XF,,
1309,Sicily,504.0,Marines,Rear Admiral,Alive,June 5,0,0,0,0,South Blue,,,,,200000000.0
1310,,,,,,,0,0,0,0,,,,,,
1311,Silvers Rayleigh,19.0,Roger Pirates (former),Coating Mechanic,Alive,May 13,0,1,1,1,,76.0,188.0,XF,,0.0
1312,Synd,657.0,,,Alive,,0,0,0,0,,,,,,
1313,Skaldi,1134.0,Walrus School,Student,Alive,,0,0,0,0,,,,,,
1314,Skull,552.0,"Spade Pirates,  Whitebeard Pirates",Pirate Officer,Alive,,0,0,0,0,,,,,,
1315,,,Ally of the Whitebeard Pirates,Pirate,Alive,,0,0,0,0,,,,,,
1316,Smiley,668.0,Caesar Clown,"Pet, Bio-Chemical weapon of mass destruction",Deceased,July 18,1,0,0,0,,,,,Zoan,
1317,"Smoker,Chaser",97.0,Marines,Vice Admiral,Alive,March 14,1,0,0,0,Grand Line,34.0,209.0,XF,Logia,500000000.0
1318,Smoothy,668.0,Caesar Clown (former),,Alive,,0,0,0,0,,,,,,
1319,Snakeman,916.0,Beasts Pirates,Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1320,"Sodomu,Sodom ",366.0,Franky Family,Transportation,Alive,August 6,0,0,0,0,,,,,,
1321,Solitaire,935.0,Beasts Pirates,Shinuchi,Alive,,1,0,0,0,,,,,Artificial Zoan,
1322,Osome,1031.0,,Geisha,Alive,,0,0,0,0,,,,,,
1323,Sonie,318.0,Foxy Pirates (former),Pirate,Alive,,0,0,0,0,,,,,,
1324,Sora,825.0,,,Alive,,0,0,0,0,,,,,,
1325,Solo,3.0,Helmeppo,Pet,Deceased,November 11,0,0,0,0,East Blue,,,,,
1326,Spacey,433.0,Automata,First Lieutenant,Alive,March 21,0,0,0,0,,,,,,
1327,Spandam,355.0,CP0,CP0 Chief (former),Alive,March 11,0,0,0,0,Grand Line,39.0,192.0,XF,,
1328,Spandine,392.0,CP9 (former),CP9 Chief (former),Alive,January 19,0,0,0,0,Grand Line,64.0,275.0,XF,,
1329,Spartan,703.0,Corrida Colosseum,Gladiator,Alive,,0,0,0,0,,,,,,
1330,Spector,223.0,,Hotel owner,Alive,,0,0,0,0,,,,,,
1331,Speed,917.0,Beasts Pirates (former),Shinuchi,Alive,December 11,1,0,1,0,Grand Line,24.0,298.0,X,Artificial Zoan,
1332,Speed Jil,553.0,Whitebeard Pirates,14th Division Commander,Alive,April 6,0,0,0,0,East Blue,,,,,
1333,Spencer,966.0,Roger Pirates,Pirate,Unknown,,0,0,0,0,,,,,,
1334,Sphinx,529.0,"World Government, Impel Down",Level 2 Guardian,Alive,,0,0,0,0,,,,,,
1335,Splash and SplattaSplash and Splatter,610.0,,Pirates,Alive,January 18,0,0,0,0,,,,S (RH-),,
1336,Splash and SplattaSplash and Splatter,610.0,,Pirates,Alive,January 18,0,0,0,0,,,,S (RH-),,
1337,Spoil,448.0,Thriller Bark Victim's Association,Chairman of Thriller Bark Victim's Association,Alive,September 15,0,0,0,0,,,,,,
1338,Squard,551.0,Maelstrom Spider Pirates,Pirate Captain,Alive,September 6,0,0,0,0,Grand Line,52.0,228.0,F,,210000000.0
1339,Stainless,96.0,Marines,Vice Admiral,Alive,,0,0,0,0,,,,,,500000000.0
1340,Stalker,524.0,Marines G-1 Branch,Marine Lieutenant Junior Grade,Alive,September 28,0,0,0,0,Grand Line,,,,,1000000.0
1341,Stansen,500.0,New Giant Warrior Pirates,Pirate,Alive,May 27,0,0,0,0,Grand Line,79.0,1950.0,,,
1342,Stealth Black,931.0,Germa 66 (fictional),,Alive,,0,0,0,0,,,,,,
1343,Stephen,,Whitebeard Pirates,Pet,Alive,,0,0,0,0,,,,,,
1344,StellySterry,586.0,,King of the Goa Kingdom,Alive,March 12,0,0,0,0,East Blue,8.0,180.0,S,,
1345,Staybe,361.0,Water 7,Station Manager,Alive,,0,0,0,0,,,,,,
1346,,,,,,,0,0,0,0,,,,,,
1347,Strawberry,420.0,Marines,Vice Admiral,Alive,January 5,0,0,0,0,,,,,,500000000.0
1348,Streusen,858.0,Big Mom Pirates,Executive Chef,Alive,April 27,1,0,0,0,Grand Line,92.0,140.0,S,Paramecia,
1349,Stroganoff,908.0,Levely,King,Alive,,0,0,0,0,,,,,,
1350,Stronger,223.0,Blackbeard Pirates,Doc Q's horse,Alive,April 16,1,0,0,0,,,,,Mythical Zoan,
1351,Stussy,860.0,Vegapunk,Spy,Unknown,April 24,1,1,1,0,MADS Research,36.0,179.0,S,Zoan,
1352,Su,239.0,Skypiea,Pet,Alive,September 24,0,0,0,0,,,,,,
1353,SugamichiWarazane,931.0,Fujin and Raijin,,Alive,,0,0,0,0,,,,,,
1354,Sugar,682.0,Donquixote Pirates,Pirate Special Officer,Alive,October 22,1,0,0,0,North Blue,22.0,110.0,XF,Paramecia,
1355,Wannabi Luvd,963.0,Germ Pirates,Pirate,Alive,,0,0,0,0,,,,,,
1356,Wannabi Laikd,963.0,Germ Pirates,Pirate Captain,Alive,,0,0,0,0,,,,,,
1357,Suke,927.0,Kyoshiro Family,,Alive,,0,0,0,0,,,,,,
1358,Loki ClowninLohkee Clownin,536.0,,Impel Down Guard,Alive,,0,0,0,0,,,,,,
1359,Sukune,1151.0,,Sumo Wrestler,Alive,,0,0,0,0,,,,,,
1360,Suleiman,704.0,Beautiful Pirates,Pirate,Alive,January 30,0,0,0,0,South Blue,40.0,240.0,S,,67000000.0
1361,Sambel,0.0,Roger Pirates,Pirate,Unknown,,0,0,0,0,,,,,,
1362,Surume,604.0,New Fish-Man Pirates (defected),Pet,Alive,June 9,0,0,0,0,North Blue,120.0,,S,,
1363,Suzume,401.0,,,Unknown,,0,0,0,0,,,,,,
1364,Sweetpea,514.0,Kuja Pirates,Pirate,Alive,January 14,0,0,0,0,Calm Belt,,,,,
1365,T-Bone,365.0,Marines,Marine Vice Admiral,Deceased,September 10,0,0,0,0,Grand Line,51.0,200.0,X,,500000000.0
1366,Otaka,969.0,Hyougoro Family,,Deceased,,0,0,0,0,,,,,,
1367,Tamikebao,951.0,Kurozumi Family,Retainer,Alive,,0,0,0,0,,,,,,
1368,Tabuhachiro,920.0,Kouzuki Family ,,Alive,,0,0,0,0,,,,,,
1369,Taco,905.0,,King of the Shishano Kingdom,Alive,December 9,0,0,0,0,,,,,,
1370,Takao,927.0,Komurasaki,Kamuro,Alive,,0,0,0,0,,,,,,
1371,Take,75.0,Arlong Pirates,Pirate,Alive,August 21,0,0,0,0,Grand Line,,,,,
1372,Tama,909.0,Oide,Pet,Alive,,0,0,0,0,,,,,,
1373,"Tamachibi,Tama",134.0,Stool Restaurant,,Alive,June 17,0,0,0,0,Grand Line,,,,,
1374,Tamago,651.0,Big Mom Pirates,Combatant,Alive,May 14,1,1,1,0,Grand Line,46.0,301.0,XF,Zoan,429000000.0
1375,Tamagon,325.0,Galley-La Company (Zambai's Company Union),Dismantler,Alive,,0,0,0,0,,,,,,
1376,OnionTamanegi,23.0,Usopp Pirates (disbanded),Pretend Pirate (formerly),Alive,April 10,0,0,0,0,East Blue,9.0,124.0,S,,
1377,Tank Lepant,706.0,Riku Family,Army Commander (Viz: Military Captain),Alive,November 28,0,0,0,0,,,,,,
1378,Tansui,197.0,Macro Pirates,Pirate,Alive,,0,0,0,0,Grand Line,,,,,
1379,,713.0,Tontatta Kingdom,,Alive,,0,0,0,0,,,,,,
1380,"Taralan, Tararan",452.0,Thriller Bark Pirates,General Zombie,Deceased,,0,0,0,0,,,,,,
1381,Taro,0.0,Roger Pirates,Pirate,Unknown,,0,0,0,0,,,,,,
1382,Taroimo,523.0,Karakuri Island,Cyborg animal,Alive,October 16,0,0,0,0,,,,,,
1383,Tashigi,96.0,Marines,Captain,Alive,October 6,0,1,1,0,East Blue,21.0,170.0,S,,100000000.0
1384,Tate,234.0,Whitebeard Pirates,Nurse,Alive,,0,0,0,0,,,,,,
1385,Tea IV,823.0,Levely,King,Alive,,0,0,0,0,,,,,,
1386,Needa Hand,785.0,,Doctor,Alive,,0,0,0,0,,,,,,
1387,Tenjo-Sagari,980.0,Beasts Pirates,Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1388,Tensei,1054.0,Marines,Director of the Marine Bureau of Investigation,Alive,,0,0,0,0,,,,,,
1389,Terracotta,213.0,Arabasta Kingdom,Royal Head Chef,Alive,September 25,0,0,0,0,,,,,,
1390,Terry,223.0,,Bartender,Alive,,0,0,0,0,,,,,,
1391,Terry Gilteo,440.0,Revolutionary Army,Revolutionary Army Intelligence Controller,Alive,,0,0,0,0,,,,,,
1392,Tera,,,,Deceased,,0,0,0,0,,,,,,
1393,Tell,,,Carpenter,Alive,,0,0,0,0,East Blue,,,,,
1394,Thalassa Lucas,142.0,Ilisia Kingdom,King (former),Unknown,July 27,0,0,0,0,,,,,,
1395,Thatch,440.0,Whitebeard Pirates,4th Division Commander,Deceased,March 24,0,0,0,0,North Blue,,,,,
1396,Thormann,1117.0,Giant Warrior Pirates,Pirate,Alive,,0,0,0,0,,,,,,
1397,Tibbany Elizabeth,543.0,Kamabakka Kingdom,Okama,Alive,June 19,0,0,0,0,,,,,,
1398,Tilestone,323.0,Galley-La Company,Dock One Foreman ,Alive,January 6,0,0,0,0,Grand Line,33.0,255.0,S,,
1399,Togare,628.0,,,Alive,,0,0,0,0,Grand Line,,,,,
1400,Tokijiro,929.0,,,Alive,,0,0,0,0,,,,,,
1401,Tokikake,907.0,Marines,Vice Admiral,Alive,,0,0,0,0,,,,,,500000000.0
1402,Toko,927.0,"Kouzuki Hiyori, Shimotsuki Family",Kamuro,Alive,October 5,0,0,0,0,Grand Line,6.0,89.0,F,,
1403,Tom,352.0,Tom's Workers,Shipwright,Deceased,March 16,0,0,0,0,Grand Line,,296.0,F,,
1404,Tomatito,956.0,,Musician,Alive,,0,0,0,0,,,,,,
1405,Tomato Gang,179.0,Easter Egg,Debt Collector,Alive,,0,0,0,0,,38.0,,,,
1406,Tomozo,960.0,,Shopkeeper,Unknown,,0,0,0,0,,,,,,
1407,Tonjil,650.0,,Nomad,Alive,,0,0,0,0,Grand Line,,,,,
1408,Tonjit,304.0,,"Nomad, Stilt walker",Alive,October 2,0,0,0,0,Grand Line,61.0,118.0,F,,
1409,Tonsfer,650.0,,Nomad,Alive,,0,0,0,0,Grand Line,,,,,
1410,Tony Tony Chopper,134.0,Straw Hat Pirates,Doctor,Alive,December 24,1,0,0,0,Grand Line,15.0,90.0,X,Zoan,1000.0
1411,Topknot,101.0,Poseidon,,Alive,,0,0,0,0,,,,,,
1412,St. Topman Warcury,233.0,Five Elders,Co-Head of the World Government (Public),Alive,,0,0,0,0,,,,,,
1413,Torasaburo,815.0,,,Deceased,,0,0,0,0,,,,,,
1414,Tori,925.0,Blackbeard Pirates,Pirate,Alive,,0,0,0,0,,,,,,
1415,Tosa,1089.0,Marines,Vice Admiral,Alive,,0,0,1,0,,,,,,500000000.0
1416,"Toto,Toh-Toh,Tu-tu",163.0,Koza,Yuba villager,Alive,June 17,0,0,0,0,,,,,,
1417,Totts,498.0,Bonney Pirates,Fishmonger (former),Alive,,0,0,0,0,South Blue,,,,,
1418,Toyama Tsujigiro,909.0,,Magistrate,Unknown,,0,0,0,0,,,,,,
1419,Trafalgar D. Water Law,498.0,Heart Pirates,Pirate Captain,Alive,October 6,1,1,1,0,North Blue,24.0,191.0,F,Paramecia,3000000000.0
1420,Trafalgar Lammy,762.0,,,Deceased,,0,0,0,0,,,,,,
1421,Trebol,700.0,Donquixote Pirates,Pirate Executive Officer,Alive,March 18,1,1,1,0,North Blue,49.0,349.0,F,Paramecia,99000000.0
1422,Tristan,795.0,Mokomo Dukedom,Nurse,Alive,,0,0,0,0,,,,,,
1423,Tritobu,906.0,Levely,Prince,Alive,,0,0,0,0,,,,,,
1424,Tritoma,1156.0,Kuja Pirates,Empress of Amazon Lily,Deceased,,0,0,0,0,,,,,,
1425,Tsugaru Umi,909.0,Nico Robin,Geisha Master,Alive,,0,0,0,0,,,,,,
1426,Tsukimi,448.0,Moon,Scientist,Deceased,August 15,0,0,0,0,,,,,,
1427,Tsumonsieur Kamaya,392.0,CP9 (former),Cipher Pol Agent,Unknown,,0,0,0,0,,,,,,
1428,Tsunagoro,947.0,Ninja-Pirate-Mink-Samurai Alliance (disbanded),Yakuza boss,Alive,,0,0,0,0,,,,,,
1429,Antlerkov,537.0,Newkama Land (former),Dancer,Alive,,0,0,0,0,,,,,,
1430,Tsuru,234.0,Marines,Vice Admiral,Alive,March 26,1,1,1,0,North Blue,74.0,204.0,X,Paramecia,500000000.0
1431,Ukkari Tsurube,971.0,Kurozumi Family,Retainer,Deceased,,0,0,0,0,,,,,,
1432,Tsurue Mon-no-Suke,933.0,,Machi-bugyō,Alive,,0,0,0,0,,,,,,
1433,Tsuru,912.0,,Tea House Owner,Alive,September 15,0,1,1,0,Grand Line,55.0,191.0,F,,
1434,Turk,598.0,Fake Straw Hat Crew,Pirate,Alive,October 29,0,0,0,0,East Blue,45.0,258.0,X,,
1435,Tyrannosaurus,323.0,Iceburg,Iceburg's pet,Alive,October 20,0,0,0,0,,,,,,
1436,Ubau,292.0,,God of Skypiea,Deceased,,0,0,0,0,Sky Islands,,,,,
1437,Moocy,706.0,Corrida Colosseum,Gladiator,Alive,April 21,0,0,0,0,,,,,,
1438,Ook-Ook,743.0,,,Alive,,0,0,0,0,,,,,,
1439,Ooklicia,877.0,Niho Navy,,Alive,,0,0,0,0,,,,,,
1440,UK,1029.0,Kid Pirates,Pirate,Unknown,,0,0,0,0,,,,,,
1441,Carelesso,4.0,Marines (Marine 153rd Branch),Marine Seaman Recruit,Alive,February 17,0,0,0,0,East Blue,,,,,100000.0
1442,Ukon,926.0,Kouzuki Family,Samurai,Alive,,0,0,0,0,,,,,,
1443,Ulti,977.0,Yamato,Shinuchi (former),Alive,January 4,1,1,1,0,Grand Line,22.0,173.0,XF,Ancient Zoan,400000000.0
1444,Ultra King,169.0,Rain Dinners,Assistant-Manager,Alive,,0,0,0,0,,,,,,
1445,Umit,860.0,Underworld,"Shipping Magnate (海運王, Kaiun-ō?, Viz: ""Shipping King"")",Alive,September 23,0,0,0,0,,,,,,
1446,Chin,625.0,Poseidon,,Alive,,0,0,0,0,,,,,,
1447,Yurusumaji Mask,,Easter Egg,Pandaman's rival,Alive,,0,0,0,0,,,,,,
1448,Uni,810.0,Heart Pirates ,Pirate,Unknown,,0,0,0,0,,,,,,
1449,Unigaro,445.0,Thriller Bark Pirates,Wild Zombie,Deceased,,0,0,0,0,,,,,,
1450,Urashima,913.0,,Sumo Wrestler,Alive,,0,0,0,0,,,,,,
1451,Uraya Mashikatta,956.0,,Pirate,Alive,,0,0,0,0,,,,,,
1452,Urban,1089.0,Marines,Vice Admiral,Alive,,1,1,0,0,,,,,Paramecia,500000000.0
1453,,964.0,,,Alive,,0,0,0,0,,,,,,
1454,Urouge,498.0,Fallen Monk Pirates,Pirate Captain,Alive,August 1,0,0,0,0,Sky Island,45.0,388.0,S,,108000000.0
1455,,22.0,Animals of the Island of Rare Animals,,Alive,,0,0,0,0,,,,,,
1456,Berry,,,,,,0,0,0,0,,,,,,
1457,Bunkov,537.0,Newkama Land (former),"Dancer, Prisoner of the Great Prison (former)",Alive,,0,0,0,0,,,,,,
1458,Ushiano,905.0,Revolutionary Army,West Army Deputy Commander,Alive,,0,0,0,0,,,,,,
1459,Usunoro,978.0,Beasts Pirates (Armored Division),Shinuchi,Alive,,1,0,0,0,,,,,Artificial Zoan,
1460,Usopp,23.0,Straw Hat Pirates,Sniper,Alive,April 1,0,1,0,0,East Blue,17.0,176.0,S,,500000000.0
1461,Uta,1055.0,Red Hair Pirates (former),Singer,Unknown,October 1,1,0,0,0,,21.0,169.0,XF,Paramecia,
1462,Uwattsura,936.0,Beasts Pirates,Waiter,Alive,,0,0,0,0,,,,,,
1463,Uzu,658.0,,,Alive,,0,0,0,0,,,,,,
1464,Uzuki Namida,949.0,Uzuki Family,Samurai,Alive,,0,0,0,0,,,,,,
1465,Uzuki Tempura,1024.0,Uzuki Family,Samurai,Deceased,July 23,0,0,1,0,Grand Line,,334.0,X,,
1466,Van AugurVan OgreVan Auger,222.0,Blackbeard Pirates,Titanic Captain (Captain of the Third Ship),Alive,October 5,1,0,0,0,East Blue,25.0,340.0,X,Paramecia,64000000.0
1467,Vander Decken,606.0,Flying Dutchman,Captain,Deceased,,0,0,0,0,,,,,,
1468,Vander Decken IX,606.0,Flying Pirates,Pirate,Alive,August 22,1,0,0,0,Grand Line,35.0,352.0,XF,Paramecia,0.0
1469,Vasco Shot,575.0,Blackbeard Pirates,Titanic Captain (Captain of the Eighth Ship),Alive,August 5,1,0,0,0,South Blue,36.0,573.0,X,Paramecia,0.0
1470,Vegapants,,,,Alive,,0,0,0,0,,,,,,
1471,Dr. Vegapunk,684.0,MADS (former),Scientist,Deceased,August 9,1,0,0,0,Grand Line,,31.0,S,Paramecia,
1472,Vergo,671.0,Donquixote Pirates,Pirate  Elite Officer,Deceased,July 5,0,1,1,0,North Blue,,247.0,X,,
1473,Berry Good,426.0,Marines,Marine Captain,Alive,September 10,1,0,0,0,,,,,Paramecia,100000000.0
1474,Victoria Cindry,446.0,Thriller Bark Pirates,Actress (in life),Deceased,May 4,0,0,0,0,West Blue,,188.0,F,,
1475,Victoria Broth Splatterina,,,,Deceased,,0,0,0,0,,,,,,
1476,Vincent,956.0,Sankan Kingdom,Prince,Alive,,0,0,0,0,,,,,,
1477,Vinsmoke Ichiji,828.0,Vinsmoke Family,Prince,Alive,March 2,0,0,0,0,North Blue,21.0,186.0,S (RH-),,
1478,Vinsmoke Judge,832.0,Vinsmoke Family,King of the Germa Kingdom,Alive,May 12,0,0,1,0,North Blue,56.0,272.0,S,,
1479,Vinsmoke Niji,828.0,Vinsmoke Family,Prince,Alive,March 2,0,0,0,0,North Blue,21.0,185.0,S (RH-),,
1480,Vinsmoke Reiju,826.0,Vinsmoke Family,Princess,Alive,November 30,0,0,0,0,North Blue,24.0,173.0,F,,
1481,Vinsmoke Sora,841.0,Vinsmoke Family,Queen of the Germa Kingdom,Deceased,July 9,0,0,0,0,,,,,,
1482,Vinsmoke Yonji,825.0,Vinsmoke Family,Prince,Alive,March 2,0,0,0,0,North Blue,21.0,194.0,S (RH-),,
1483,Viola,703.0,Riku Family ,Princess of Dressrosa,Alive,April 30,1,0,0,0,Grand Line,29.0,178.0,X,Paramecia,
1484,Vista,552.0,Whitebeard Pirates  (former),5th Division Commander (former),Alive,February 5,0,1,1,0,North Blue,45.0,328.0,X,,0.0
1485,Vitan,553.0,Whitebeard Pirates,Pirate,Alive,,0,0,0,0,,,,,,
1486,Vito,812.0,Fire Tank Pirates,"Pirate, Advisor",Alive,October 21,0,0,0,0,West Blue,36.0,242.0,S,,95000000.0
1487,Wadatsumi,606.0,Sun Pirates,Pirate,Alive,February 9,0,0,0,0,Grand Line,25.0,8000.0,F,,
1488,Wakasa,915.0,,Restaurant Owner,Alive,,0,0,0,0,,,,,,
1489,,,,,,,0,0,0,0,,,,,,
1490,Wallace,552.0,Spade Pirates,Pirate,Alive,,0,0,0,0,,,,,,
1491,Wallem,561.0,Ally of the Whitebeard Pirates,Pirate,Alive,,0,0,0,0,,,,,,
1492,Wanda,804.0,Mokomo Dukedom,Musketeer,Alive,November 1,0,0,0,0,Grand Line,28.0,181.0,F,,
1493,Warney,804.0,Wanda,,Alive,,0,0,0,0,,,,,,
1494,Wanyudo,1005.0,Beasts Pirates,Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1495,Wanze,367.0,CP7,Cipher Pol Agent,Alive,September 4,0,0,0,0,West Blue,26.0,173.0,F,,
1496,Wapol,131.0,Evil Black Drum Kingdom,King of the Evil Black Drum Kingdom,Alive,August 9,1,0,0,0,Grand Line,27.0,207.0,X,Paramecia,
1497,Warashi,269.0,Shandia,Shandia Warrior,Alive,,0,0,0,0,,,,,,
1498,SugamichiWarazane,931.0,Fujin and Raijin,,Alive,,0,0,0,0,,,,,,
1499,Warrior God,1175.0,,,Deceased,,1,0,0,0,,,,,Mythical Zoan,
1500,Waruno Furishiro,926.0,,,Alive,,0,0,0,0,,,,,,
1501,Wellington,763.0,,Pirate,Unknown,,0,0,0,0,,,,,,10000000.0
1502,Wheel,906.0,Levely,Prince,Alive,,0,0,0,0,,,,,,
1503,Whitey Bay,556.0,Whitebeard Pirates,Pirate,Alive,October 31,0,0,0,0,,,,,,0.0
1504,Who's-Who,977.0,Beasts Pirates (Tobiroppo),Shinuchi,Alive,March 15,1,1,1,0,North Blue,38.0,336.0,F,Ancient Zoan,546000000.0
1505,WickaWicca,705.0,Tontatta Kingdom Scouting Unit,Scout,Alive,,0,0,0,0,,27.0,,,,
1506,,,,,,,0,0,0,0,,,,,,
1507,Wire,500.0,Kid Pirates ,Pirate,Unknown,July 18,0,0,0,0,South Blue,,,,,
1508,Wolf,1142.0,Walrus School,Gym Teacher,Alive,,0,0,0,0,,,,,,
1509,Woop Slap,1.0,Foosha Village,Mayor,Alive,February 28,0,0,0,0,East Blue,,,,,
1510,Wyper,237.0,Shandia,Shandia Warrior,Alive,August 18,0,0,0,0,Sky Islands,22.0,183.0,X,,
1511,X. Drake,498.0,Marines (SWORD),Captain of SWORD,Alive,October 24,1,0,0,0,North Blue,31.0,233.0,X,Ancient Zoan,222000000.0
1512,Yama,254.0,Enel (former),Commander of the Divine Soldiers  (former),Unknown,October 3,0,0,0,0,Sky Islands,43.0,366.0,F,,
1513,Yamakaji,420.0,Marines,Vice Admiral,Alive,April 5,0,0,0,0,,,,,,500000000.0
1514,Yamanba,998.0,Beasts Pirates,Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1515,Yamato,971.0,Ninja-Pirate-Mink-Samurai Alliance (disbanded),,Alive,November 3,1,1,1,1,,28.0,263.0,F,Mythical Zoan,
1516,Yame,917.0,,,Alive,,0,0,0,0,,,,,,
1517,Yamenahare,436.0,Marumieta,Manservant,Alive,,0,0,0,0,,,,,,
1518,Yamon,1158.0,Roger Pirates,Pirate,Unknown,,0,0,0,0,,,,,,
1519,Yarisugi,673.0,Marines,Commodore,Alive,,0,0,0,0,,,220.0,,,100000000.0
1520,Yasopp,1.0,Red Hair Pirates,Pirate,Alive,August 2,0,1,0,0,East Blue,47.0,183.0,S,,0.0
1521,Yatappe,952.0,Ninja-Pirate-Mink-Samurai Alliance (disbanded),Yakuza boss,Alive,,0,0,0,0,,,,,,
1522,Yazaemon,931.0,Beasts Pirates,Ninja,Alive,August 8,0,0,0,0,Grand Line,24.0,180.0,S,,
1523,Ylva,1134.0,Walrus School,Student,Alive,,0,0,0,0,,,,,,
1524,Yokan,915.0,,Doctor,Alive,,0,0,0,0,,,,,,
1525,Yokozuna,322.0,Tom's Workers (former),,Alive,,0,0,0,0,,,,,,
1526,Yomo,806.0,Mokomo Dukedom (Inuarashi Musketeer Squad),Musketeer,Alive,,0,0,0,0,,,,,,
1527,Guppy Mermaid Quintuplets,608.0,,,Alive,,0,0,0,0,Grand Line,,,,,
1528,Guppy Mermaid Quintuplets,608.0,,,Alive,,0,0,0,0,Grand Line,,,,,
1529,,,,,,,0,0,0,0,,,,,,
1530,Yorki,103.0,Rumbar Pirates,Pirate,Unknown,April 9,0,0,0,0,,,,,,0.0
1531,Yosaku,42.0,Johnny,Bounty Hunter (former),Alive,November 10,0,0,0,0,East Blue,24.0,185.0,F,,
1532,Yoshimoto,157.0,,Restaurant owner,Alive,,0,0,0,0,,,,,,
1533,Yotsubane,269.0,Shandia,Shandia Warrior,Alive,,0,0,0,0,,,,,,
1534,Yu,98.0,,,Alive,July 19,0,0,0,0,East Blue,,,,,
1535,Yuey,966.0,Roger Pirates,Pirate,Unknown,,0,0,0,0,,,,,,
1536,Yuki,129.0,,,Unknown,December 17,0,0,0,0,Grand Line,,,,,
1537,Eureka,151.0,Tulip Pirates,Pirate Captain,Alive,,0,0,0,0,,,,,,
1538,Zabo,241.0,,,Deceased,,0,0,0,0,,,,,,
1539,Zayde,391.0,Ohara Archaeologists,Archaeologist,Deceased,,0,0,0,0,,,,,,
1540,Zala,155.0,New Spiders Cafe,Spiders Cafe Owner,Alive,July 30,1,0,0,0,Grand Line,26.0,187.0,X,Paramecia,35000000.0
1541,Zambai,324.0,Galley-La Company (Zambai's Company Union),Dismantler,Alive,March 8,0,0,0,0,Grand Line,33.0,227.0,S,,
1542,Zangirimaru,948.0,Ninja-Pirate-Mink-Samurai Alliance,Prisoner (former),Alive,,0,0,0,0,,,,,,
1543,Zanki,991.0,Beasts Pirates (Numbers),,Alive,,0,0,0,0,,,,,,
1544,Zeff,43.0,Baratie,"Head Chef of Baratie, Pirate Captain (former)",Alive,April 2,0,0,0,0,East Blue,65.0,189.0,XF,,0.0
1545,Zeo,611.0,New Fish-Man Pirates,Pirate,Alive,November 11,0,0,0,0,Grand Line,30.0,325.0,X,,
1546,Zepo,850.0,Nox Pirates,Pirate ,Deceased,,0,0,0,0,,,,,,
