,Official English Name,Debut,Affiliations,Occupations,Status,Birthday,Devil Fruit,Observation Haki,Armament Haki,Conquerers Haki,Origin,Age,Height,Blood Type,Fruit Type,Bounty
1103,Pedro,805.0,"['Mokomo Dukedom', ' Guardians', ' ', ' Ninja-Pirate-Mink-Samurai Alliance', ' Nox Expedition Party\\Pirates (former)']",Captain of the Guardians,Deceased,June 16,0,1,1,0,Grand Line,,233.0,F,,382000000.0
1104,Pekkori,524.0,['Harahettania'],Village Mayor,Alive,,0,0,0,0,,,,,,
1105,Pekoms,651.0,"['Big Mom Pirates', '  Nox Pirates (former)']",Combatant,Unknown,April 11,1,1,1,0,,27.0,232.0,S,Zoan,330000000.0
1106,Pell,155.0,['Arabasta Kingdom'],Commander of Royal Guards,Alive,August 23,1,0,0,0,Grand Line,33.0,189.0,X,Zoan,
1107,Pellini,711.0,"['Tontatta Kingdom', ' Tontatta Pirates', ' Straw Hat Grand Fleet']",Pirate,Alive,,0,0,0,0,,,,,,
1108,Penguin,498.0,"['Heart Pirates ', ' Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Pirate,Unknown,April 25,0,0,0,0,North Blue,26.0,,X,,
1109,Peppoko,2.0,['Alvida Pirates (disbanded)'],Pirate,Alive,September 2,0,0,0,0,East Blue,,,,,
1110,Perona,443.0,"['Thriller Bark Pirates (Mysterious Four)', '  Dracule Mihawk (former)']",Pirate,Alive,June 7,1,0,0,0,West Blue,23.0,160.0,XF,Paramecia,
1111,Peterman,499.0,['Hound Pets'],Slave trader,Alive,January 4,0,0,0,0,,,,,,
1112,Peetamu,966.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1113,Pica,700.0,['Donquixote Pirates'],Pirate Executive Officer,Alive,December 14,1,1,1,0,North Blue,40.0,470.0,X,Paramecia,99000000.0
1114,Pickles,309.0,"['Foxy Pirates (former)', ' Groggy Monsters']",Pirate,Alive,January 9,0,0,0,0,,,,,,
1115,Pierre,237.0,['Gan Fall'],Gan Fall's Pet,Alive,October 8,1,0,0,0,,,,,Zoan,
1116,PepperPieman,23.0,['Usopp Pirates (disbanded)'],Pretend Pirate (former),Alive,April 9,0,0,0,0,East Blue,9.0,120.0,XF,,
1117,Pike,652.0,"['Marines', ' G-5']",Marine Officer[citation needed],Alive,,0,0,0,0,,,,,,
1118,Pinky,8.0,,,Alive,September 29,0,0,0,0,East Blue,,,,,
1119,Piper,1130.0,['New Giant Warrior Pirates'],,Alive,,0,0,0,0,,,,,,
1120,Pisaro,72.0,"['Arlong Pirates', '  Sun Pirates  (former)']",Pirate,Alive,August 14,0,0,0,0,Grand Line,,,,,
1121,Saint Pluming,1083.0,['World Government'],World Noble,Alive,,0,0,0,0,,,,,,
1122,Poker,997.0,"['Beasts Pirates,  Tama']",Shinuchi,Alive,,1,0,0,0,,,,,Artificial Zoan,
1123,Polo Gram,1162.0,['Polo Pirates'],Pirate Captain,Unknown,,0,0,0,0,,,,,,
1124,"Pump,Pomp",1029.0,['Kid Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1125,Pomsky,1089.0,['Marines'],Vice Admiral,Alive,,1,0,0,0,,,,,Zoan,500000000.0
1126,Poppoko,2.0,['Alvida Pirates (disbanded)'],Pirate,Alive,September 2,0,0,0,0,East Blue,,,,,
1127,Poppy,515.0,['Kuja'],Warrior,Alive,May 17,0,0,0,0,Calm Belt,,,,,
1128,Porche,305.0,['Foxy Pirates'],Pirate,Alive,November 16,0,0,0,0,,,,,,
1129,Porchemy,583.0,['Bluejam Pirates'],Pirate,Deceased,April 3,0,0,0,0,East Blue,,320.0,X,,3400000.0
1130,Poro,14.0,['Orange Town'],Bookstore Owner,Alive,May 11,0,0,0,0,East Blue,,,,,
1131,Portgas D. Ace,154.0,"['Whitebeard Pirates', ' Spade Pirates (former)', ' Clan of D.', 'Dadan Family (former)', 'Impel Down (former)']",2nd Division Commander,Deceased,January 1,1,0,0,0,South Blue,,103.0,S,Logia,550000000.0
1132,Portgaz D. Rouge,550.0,"['Gol D. Roger', ' Portgas D. Ace', ' Clan of D.']",,Deceased,June 10,0,0,0,0,,,,,,
1133,Potato,498.0,['Bonney Pirates'],Fishmonger (former),Alive,,0,0,0,0,South Blue,,,,,
1134,,908.0,['Levely'],King,Alive,,0,0,0,0,,,,,,
1135,Potsun,217.0,,Doctor,Alive,,0,0,0,0,,,,,,
1136,Pound,831.0,['Charlotte Family (Former)\xa0‡'],,Alive,August 21,0,0,0,0,Grand Line,48.0,731.0,F,,
1137,Prince Grus,966.0,"['Marines (G-14)', '  (SWORD)']",Rear Admiral,Alive,October 20,1,1,1,0,West Blue,29.0,205.0,X,Unknown,500000000.0
1138,Prometheus,827.0,"['Big Mom Pirates', '  Rocks Pirates (former)']",,Unknown,July 19,0,0,0,0,Grand Line,,239.0,,,
1139,Purinpurin,75.0,"['Marines, Marine 77th Branch']",Marine Commodore,Deceased,May 16,0,0,0,0,East Blue,,,,,
1140,Pudos,924.0,,Waiter,Alive,,0,0,0,0,,,,,,
1141,Puppu,155.0,['Pirate crew'],"Pirate, Captain",Unknown,,0,0,0,0,,,,,,
1142,Pururu,1079.0,"['Bourgeois Pirates', ' Red Hair Pirates']",Pirate Captain,Alive,,0,0,0,0,,,,,,
1143,Pacifista,,['Marines'],Cyborgs,,,0,0,0,0,,,,,,
1144,Pacifista,,['Marines'],Cyborgs,,,0,0,0,0,,,,,,
1145,Pacifista,,['Marines'],Cyborgs,,,0,0,0,0,,,,,,
1146,Pacifista,,['Marines'],Cyborgs,,,0,0,0,0,,,,,,
1147,,,,,,,0,0,0,0,,,,,,
1148,Queen,920.0,"['Beasts Pirates', '  MADS (former)']",All-Star,Alive,July 13,1,1,1,0,Grand Line,56.0,612.0,XF,Ancient Zoan,1320000000.0
1149,Queen Mama Chanter,730.0,,,Active,,0,0,0,0,,,,,,
1150,Quincy,1039.0,['Kid Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1151,Rabbit-Man,916.0,['Beasts Pirates'],Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1152,RabianRabiyan,827.0,"['Big Mom Pirates', ' Cacao Island']",,Alive,,0,0,0,0,,,,,,
1153,Raccoon,,,Pirate Captain,Unknown,,0,0,0,0,,,,,,75000000.0
1154,Ragnir,1130.0,"['Loki', ' Elbaph Royal Family']",Loki's warhammer,Alive,,0,0,0,0,,0.0,,,,
1155,Rydin,129.0,['Giant Warrior Pirates (former)'],Pirate (former),Alive,November 14,0,0,0,0,,102.0,,,,
1156,Raijin,931.0,"['Beasts Pirates', '  Orochi Oniwabanshu (former)', ' Kurozumi Family (former)']",Ninja,Alive,June 4,0,0,0,0,Grand Line,45.0,200.0,X,,
1157,Raizo,817.0,"['Kouzuki Family', '  Nine Red Scabbards', '  Ninja-Pirate-Mink-Samurai Alliance']",Daimyo,Alive,February 26,1,1,1,0,Grand Line,35.0,311.0,X,Paramecia,
1158,Raki,249.0,"['Shandia', ' Pumpkin Cafe']",Shandia Warrior,Alive,July 7,0,0,0,0,Sky Islands,20.0,179.0,S,,
1159,Rakuda,929.0,,,Alive,,0,0,0,0,,,,,,
1160,Dr. Noshirtkutz Tofayme,963.0,['Germ Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1161,Rakuyo,553.0,['Whitebeard Pirates'],7th Division Commander,Alive,September 8,0,0,0,0,South Blue,,,,,
1162,Ramba,551.0,['Subordinate of the Whitebeard Pirates'],Pirate,Alive,July 10,0,0,0,0,,,,,,
1163,Ramen,823.0,['Happo Navy'],King,Alive,,0,0,0,0,,,,,,
1164,Rampo,711.0,"['Tontatta Kingdom', '  Tontatta Pirates', ' Straw Hat Grand Fleet']","Vice-chief (副長, Fukuchō?)",Alive,,0,0,0,0,,,,,,
1165,Ran,516.0,['Kuja Pirates'],Pirate,Alive,November 24,0,0,0,0,Calm Belt,,,,,
1166,Randolph,827.0,['Big Mom Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1167,Langram,966.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1168,Ratatoskr,1175.0,['Warrior God'],,Unknown,,0,0,0,0,,,,,,
1169,Ratel,1073.0,['Marines'],Marine Captain,Alive,,0,0,0,0,,,,,,100000000.0
1170,Rebecca,704.0,"['Dressrosa', ' Corrida Colosseum']","Lady-in-waiting,  Gladiator (former), Princess Of Dressrosa (former)",Alive,August 4,0,1,0,0,Grand Line,16.0,171.0,S,,
1171,"Wreck,Reck",1038.0,['Kid Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1172,Recycollie,1063.0,['Vegapunk'],,Alive,,0,0,0,0,,,,,,
1173,Red King,1078.0,['Marines'],Vice Admiral,Alive,,0,0,0,0,,,,,,500000000.0
1174,Redwolf,980.0,['Beasts Pirates'],Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1175,Reforte,556.0,['Whitebeard Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1176,Renona Topakka,963.0,,,Deceased,,0,0,0,0,,,,,,
1177,RichieRichy,9.0,"['Cross Guild', ""  Buggy's Delivery"", ' Buggy and Alvida Alliance', ' Buggy Pirates']",Pet,Alive,July 23,0,0,0,0,,,,,,
1178,Rika,3.0,['Marines (153rd Branch)'],Waitress,Alive,June 18,0,0,0,0,East Blue,,,,,
1179,Riku Doldo III,706.0,['Riku Family'],King,Alive,June 27,0,0,0,0,Grand Line,60.0,261.0,S,,
1180,Saint Rimoshifu Killingham,1140.0,"['Knights of God', ' World Nobles (Rimoshifu Family)']",,Alive,,1,0,0,0,,,,,Mythical Zoan,
1181,Rindo,516.0,['Kuja Pirates'],Pirate,Alive,September 16,0,0,0,0,Calm Belt,,,,,
1182,Lint,391.0,['Ohara Archaeologists'],Archaeologist,Deceased,,0,0,0,0,,,,,,
1183,Ripley,1134.0,['Walrus School'],Warrior,Alive,,0,0,0,0,,80.0,,,,
1184,Ripper,7.0,['Marines (153rd Branch)'],Marine Commander,Alive,June 13,0,0,0,0,East Blue,,,,,1000000.0
1185,Ririka,4.0,,Bartender,Alive,November 15,0,0,0,0,East Blue,,,,,
1186,Risky Brothers,451.0,"['Perona', '  Thriller Bark Pirates']",Wild Zombies,Deceased,,0,0,0,0,,,,,,
1187,Risky Brothers,475.0,"['Rolling Pirates', "" Thriller Bark Victim's Association""]",Pirates,Alive,,0,0,0,0,,,,,,
1188,Rivers,223.0,['Bellamy Pirates'],Gunner,Unknown,,0,0,0,0,North Blue,,,,,
1189,Rodo,898.0,"[""Straw Hat Grand Fleet (New Giant Warrior Pirates), Land of Gods, Buggy's Delivery (former)""]",Navigator,Alive,February 19,0,0,0,0,Grand Line,63.0,2600.0,,,
1190,Rob Lucci,323.0,"['CP0', '  CP9  (former)', ' Galley-La Company   (former)']",Cipher Pol Agent,Alive,June 2,1,1,1,0,Grand Line,28.0,212.0,XF,Zoan,
1191,Robson,135.0,"['Drum Kingdom (former)', ' Bliking Pirates (disbanded)']",Wapol's Pet,Unknown,,0,0,0,0,,,,,,
1192,Roshu,391.0,['Ohara Archaeologists'],Archaeologist,Deceased,,0,0,0,0,,,,,,
1193,,,,,,,0,0,0,0,,,,,,
1194,,,,,,,0,0,0,0,,,,,,
1195,Rocks D. Xebec,957.0,"['Rocks Pirates', ' Clan of D.  (Davy Family)']",Pirate Captain,Deceased,,0,0,1,1,West Blue,,,,,0.0
1196,Rockstar,234.0,['Red Hair Pirates'],Pirate,Alive,June 9,0,0,0,0,,,,,,94000000.0
1197,Roddy,805.0,"['Mokomo Dukedom', ' Guardians ', ' Ninja-Pirate-Mink-Samurai Alliance']",Guardian,Alive,,0,0,0,0,,,,,,
1198,Roji,391.0,,Housewife,Deceased,,0,0,0,0,,,,,,
1199,Rokkaku,4.0,['Marines (153rd Branch)'],Marine Lieutenant Junior Grade,Alive,June 19,0,0,0,0,East Blue,,,,,1000000.0
1200,Rokki,1036.0,['Beasts Pirates (Numbers)'],,Alive,,0,0,0,0,,,,,,
1201,Rolling Logan,706.0,['Majiatsuka Kingdom'],Army Commander  (Viz: Military Captain),Alive,,0,0,0,0,,,,,,
1202,Ronja,1134.0,['Walrus School'],Student,Alive,,0,0,0,0,,,,,,
1203,Roronoa Arashi,,,,Deceased,,0,0,0,0,,,,,,
1204,Roronoa Pinzolo,,,Swordsman,Unknown,,0,0,0,0,,,,,,
1205,Roronoa Zoro,3.0,"['Straw Hat Pirates', ' Straw Hat Grand Fleet', 'Shimotsuki Family (descended)', ' Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Master Swordsman,Alive,November 11,0,0,0,0,East Blue,19.0,181.0,XF,,1111000000.0
1206,Roshio,222.0,['Roshio Pirates'],Pirate Captain,Alive,June 15,0,0,0,0,,,,,,42000000.0
1207,Ross,223.0,['Bellamy Pirates'],Combatant,Unknown,,0,0,0,0,North Blue,,,,,
1208,Saint Charlos,499.0,['World Government (Rosward Family)'],World Noble,Alive,June 1,0,0,0,0,Red Line,22.0,230.0,XF,,
1209,Roswald,497.0,['World Government (Rosward Family)'],World Noble,Alive,June 28,0,0,0,0,Red Line,53.0,215.0,XF,,
1210,Saint Rosward Shalria,497.0,['World Government (Rosward Family)'],World Noble,Alive,March 29,0,0,0,0,Red Line,15.0,178.0,XF,,
1211,Lowwing,967.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1212,Roxanne,46.0,,,Alive,January 23,0,0,0,0,East Blue,,,,,
1213,Reuder,550.0,,Reporter,Alive,,0,0,0,0,,33.0,,,,
1214,,,,,,,0,0,0,0,,,,,,
1215,Lun,679.0,"['Caesar Clown (former)', ' Centaur Patrol Unit (former)']",Pirate (former),Alive,,0,0,0,0,,,,,,
1216,Rush,558.0,['Ally of the Whitebeard Pirates'],Pirate Captain,Alive,,0,0,0,0,,,,,,
1217,Russian,775.0,,,Deceased,,0,0,0,0,,,,,,
1218,Ryuboshi,609.0,['Neptune Family'],Prince of the Ryugu Kingdom,Alive,June 24,0,0,0,0,Grand Line,23.0,544.0,S,,
1219,Ryuma,448.0,['Thriller Bark Pirates'],General Zombie,Deceased,,0,0,0,0,,,179.0,,,
1220,Ryunosuke,803.0,,,Deceased,,0,0,0,0,,,,,,
1221,S-Bear,1062.0,['Seraphim (Pacifista)'],,Alive,,1,1,1,0,Grand Line,2.0,660.0,X (Green Blood),Artificial Paramecia,
1222,S-Hawk,1059.0,['Seraphim (Pacifista)'],,Alive,,1,1,1,0,Grand Line,2.0,212.0,S (Green Blood),Artificial Paramecia,
1223,S-Shark,1065.0,['Seraphim (Pacifista)'],,Alive,,1,1,1,0,Grand Line,2.0,320.0,F (Green Blood),Artificial Paramecia,
1224,S-Snake,1059.0,['Seraphim (Pacifista)'],,Alive,,1,1,1,0,Grand Line,2.0,208.0,S (Green Blood),Artificial Paramecia,
1225,Saber,552.0,['Spade Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1226,Sabo,583.0,"['Revolutionary Army', 'Dadan Family (former)', 'Goa Kingdom (defected)']","Chief of Staff (参謀総長, Sanbō Sōchō?) of the Revolutionary Army",Alive,March 20,1,1,1,0,East Blue,10.0,187.0,X,Logia,0.0
1227,Sadie,531.0,['Impel Down'],"Chief Guard (獄卒長, Gokusotsu Chō?)",Alive,March 5,0,0,0,0,Grand Line,21.0,183.0,S,,
1228,Sai,704.0,"['Happo Navy', ' Chinjao Family', ' Straw Hat Grand Fleet']",Captain of the Third Ship of the Straw Hat Grand Fleet,Alive,August 13,0,1,1,0,West Blue,28.0,242.0,F,,210000000.0
1229,Saikoro,915.0,,,Unknown,,0,0,0,0,,,,,,
1230,Saitank,993.0,"['Beasts Pirates (Armored Division)', '  Kurozumi Tama']",Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1231,Sakazuki,397.0,['Marines'],Fleet Admiral,Alive,August 16,1,1,1,0,North Blue,55.0,306.0,F,Logia,5000000000.0
1232,Osaki,940.0,,,Alive,,0,0,0,0,,,,,,
1233,Saldeath,530.0,['Impel Down'],"Chief Guard (牢番長, Rōban Chō?)",Alive,June 8,0,0,0,0,Grand Line,16.0,218.0,F,,
1234,Salome,516.0,['Kuja Pirates'],Snake Weapon,Alive,March 6,0,0,0,0,,,,,,
1235,Sam,94.0,['Easter Egg'],,Alive,October 21,0,0,0,0,East Blue,,,,,
1236,,908.0,['Levely'],King,Alive,,0,0,0,0,,,,,,
1237,Samurai Batts,117.0,,,Alive,March 8,0,0,0,0,Grand Line,,,,,
1238,Thanklin,557.0,"['Brook (former)', "" Longarm Tribe's warriors (former)""]","Thief, Manager (former)",Alive,,0,0,0,0,,,,,,
1239,Sandayu,928.0,['Komurasaki'],Bodyguard,Alive,,0,0,0,0,,,,,,
1240,Sanji,43.0,"['Straw Hat Pirates', ' Straw Hat Grand Fleet', 'Vinsmoke Family (former)', ' Baratie (resigned)', ' Germa Kingdom (defected)', ' Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Cook,Alive,March 2,0,1,1,0,North Blue,19.0,180.0,S (RH-),,1032000000.0
1241,San Juan Wolf,575.0,"['Blackbeard Pirates', ' Impel Down (former)']",Titanic Captain (Captain of the Seventh Ship),Alive,March 2,1,0,0,0,West Blue,97.0,18000.0,S,Paramecia,0.0
1242,Guppy Mermaid Quintuplets,608.0,,,Alive,,0,0,0,0,Grand Line,,,,,
1243,Sapee,98.0,,Fishmonger,Alive,March 22,0,0,0,0,East Blue,,,,,
1244,Sarahebi,919.0,['Beasts Pirates'],Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1245,Sarai,964.0,['Takotopus Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1246,Sarfunkel,620.0,['Gaimon'],,Alive,,0,0,0,0,,,,,,
1247,Sally Isntoinette,823.0,['Goa Kingdom'],Queen of the Goa Kingdom,Alive,July 31,0,0,0,0,,,,,,
1248,Sarquiss,222.0,['Bellamy Pirates'],First Mate  (former),Unknown,July 12,0,0,0,0,North Blue,25.0,228.0,F,,38000000.0
1249,Salou,497.0,['Rosward Family'],Pet,Alive,March 28,0,0,0,0,,,,,,
1250,Sarutobi,931.0,"['Beasts Pirates', '  Orochi Oniwabanshu (former)']",Ninja,Alive,March 12,0,0,0,0,Grand Line,45.0,378.0,F,,
1251,Sasaki,977.0,"['Beasts Pirates (Tobiroppo)', ' Sasaki Pirates (former)']",Shinuchi,Alive,February 3,1,1,1,0,Grand Line,34.0,318.0,XF,Ancient Zoan,472000000.0
1252,Saint Satchels Maffey,1160.0,"['Knights of God', '  World Nobles (Satchels Family)']",,Unknown,,0,0,0,0,,,,,,
1253,Satori,241.0,"[""God's Army""]",Priest of Enel,Unknown,March 10,0,1,0,0,Sky Islands,25.0,179.0,S,,
1254,Sauce,906.0,['Levely'],King,Alive,,0,0,0,0,,,,,,
1255,Scales,525.0,['Poseidon'],,Alive,,0,0,0,0,,,,,,
1256,Scarlet,721.0,['Riku Family'],Princess (former),Deceased,October 28,0,0,0,0,,,,,,
1257,Schollzo,325.0,['Franky Family'],Dismantler,Alive,,0,0,0,0,,,,,,
1258,Scimitarta,1122.0,['Endurance Curry Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1259,Scopper Gaban,19.0,['Roger Pirates (former)'],Pirate (former),Alive,,0,1,1,1,,80.0,,,,
1260,Scorpion-Lady,993.0,"['Beasts Pirates (Armored Division)', '  Kurozumi Tama']",Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1261,Yeti Cool Brothers,665.0,['Caesar Clown'],Mercenaries,Unknown,December 11,0,0,0,0,Grand Line,25.0,4250.0,S (RH-),,20000000.0
1262,Scotch,595.0,['Beasts Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1263,Scratchmen Apoo,498.0,"['On Air Pirates ', ' Beasts Pirates  (former)']",Pirate Captain,Alive,March 19,1,1,1,0,Grand Line,29.0,256.0,XF,Paramecia,350000000.0
1264,Sea Boar,191.0,['Sea Floor'],,Alive,,0,0,0,0,,,,,,
1265,Seagull Ganz Nozudon,0.0,['Roger Pirates (former)'],Pirate,Unknown,,0,0,0,0,,,,,,
1266,Seamars,440.0,['Space Pirates'],"Captain, Pirate",Alive,,0,0,0,0,,,,,,
1267,Seira,608.0,['Mermaid Cafe'],Dancer,Alive,,0,0,0,0,Grand Line,,,,,
1268,Seki,908.0,['Levely'],King  (former),Unknown,,0,0,0,0,,,,,,
1269,Sengoku,234.0,['Marines  (semi-retired)'],Inspector General,Alive,May 9,1,1,1,1,South Blue,77.0,278.0,F,Mythical Zoan,
1270,Sen-no-Rikyuru,1053.0,,Master of Tea Ceremonies,Alive,,0,0,0,0,,,,,,
1271,Señor Pink,702.0,['Donquixote Pirates'],Pirate Officer,Alive,June 12,1,0,0,0,North Blue,46.0,244.0,X,Paramecia,58000000.0
1272,Sentomaru,497.0,['Marines (former)'],Marine Officer (former),Alive,March 10,0,1,1,0,Grand Line,32.0,279.0,F,,500000000.0
1273,Serizawa,915.0,,Dyer,Alive,,0,0,0,0,,,,,,
1274,Seto,287.0,['Shandia'],,Deceased,July 16,0,0,0,0,,,,,,
1275,Shachi,498.0,"['Heart Pirates ', ' Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Pirate,Unknown,April 7,0,0,0,0,North Blue,25.0,,X,,
1276,,,,,,,0,0,0,0,,,,,,
1277,Shakuyaku,498.0,"[""Shakky's Rip-off Bar"", '  Kuja', ' Kuja Pirates (former)']",Bartender,Alive,May 8,0,0,0,0,,62.0,186.0,X,,
1278,SiamSham,31.0,['Black Cat Pirates'],Pirate Officer,Alive,April 19,0,0,0,0,East Blue,21.0,201.0,X,,7000000.0
1279,Shamba,524.0,['Torino Kingdom'],,Alive,November 8,0,0,0,0,,,,,,
1280,Shandia Chief,275.0,['Shandia'],Chief of Shandia,Alive,October 4,0,0,0,0,Sky Islands,63.0,179.0,X,,
1281,Shanks,1.0,"['Red Hair Pirates', ' Four Emperors', ' Roger Pirates (former)', ' Knights of God (former)', ' World Nobles (Figarland Family) (former)']",Chief,Alive,March 9,0,1,1,1,West Blue,39.0,132.0,XF,,4048900000.0
1282,Sharingle,428.0,['Marines'],Marine Captain,Alive,,1,0,0,0,,,,,Paramecia,100000000.0
1283,Sheepshead,795.0,['Beasts Pirates'],"Shinuchi of the Gifters (ギフターズ真打ち, Gifutāzu Shin'uchi?)",Unknown,June 6,1,0,0,0,Grand Line,24.0,293.0,F,Artificial Zoan,
1284,Sherry,304.0,,Pet,Alive,October 31,0,0,0,0,,,,,,
1285,St. Shepherd Ju Peter,233.0,"['Five Elders', '  World Nobles (Shepherd Family)']",Co-Head of the World Government (Public),Alive,,0,0,0,0,,,,,,
1286,Saint Shepherd Sommers,1140.0,"['Knights of God', '  World Nobles (Shepherd Family)']",,Alive,,1,0,0,0,,,,,Paramecia,
1287,Shiki,0.0,"['Golden Lion Pirates', ' Rocks Pirates (former)', '  Impel Down (former)']",Pirate Captain/Admiral,Alive,March 20,1,0,0,0,Yano Country,71.0,,,Paramecia,
1288,Hitchinfra Itchin,963.0,['Germ Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1289,Shimotsuki Furiko,,,,Unknown,,0,0,0,0,,,,,,
1290,Shimotsuki Koshiro,5.0,['Shimotsuki Family'],Dojo Master,Alive,May 4,0,0,0,0,East Blue,40.0,184.0,S,,
1291,Shimotsuki Kozaburo,1033.0,['Shimotsuki Family'],Swordsmith,Deceased,November 14,0,0,0,0,Grand Line,,221.0,XF,,
1292,Shimotsuki Kuina,5.0,['Shimotsuki Family'],Trainee Swordsman,Deceased,September 17,0,0,0,0,East Blue,,150.0,S,,
1293,Shimotsuki Ryuma,1023.0,"['Wano Country', ' Shimotsuki Family']",Samurai,Deceased,November 6,0,0,1,0,Wano Country,,179.0,XF,,
1294,Shimotsuki Ushimaru,953.0,,Daimyo of Ringo,Deceased,November 2,0,1,1,0,Grand Line,,298.0,XF,,
1295,Shimotsuki Yasuie,929.0,,Taikomochi,Deceased,April 2,0,0,0,0,Grand Line,,155.0,F,,
1296,Stella Live,785.0,,Dancer (former),Alive,,0,0,0,0,,,,,,
1297,Staya Live,785.0,,,Alive,,0,0,0,0,,,,,,
1298,Shine,214.0,['Marines'],Chief Petty Officer,Alive,,0,0,0,0,,,,,,100000.0
1299,Shinobu,921.0,"['Kouzuki Family ', ' Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Kunoichi,Alive,October 23,1,0,0,0,Grand Line,49.0,180.0,F,Paramecia,
1300,Shinosuke,955.0,['Kouzuki Family'],Ninja,Alive,,0,0,0,0,,,,,,
1301,Shion,515.0,['Kuja'],Warrior,Alive,,0,0,0,0,,,,,,
1302,Saltgrill,75.0,['Arlong Pirates'],Pirate ,Alive,March 27,0,0,0,0,Grand Line,,,,,
1303,Shirahoshi,612.0,"['Neptune Family', ' Ryugu Kingdom']",Princess of the Ryugu Kingdom,Alive,April 4,0,1,0,0,Grand Line,16.0,1187.0,X,,
1304,Shiryu Shiliew,538.0,"['Blackbeard Pirates', '   Impel Down  (former)']",Titanic Captain (Captain of the Second Ship),Alive,June 11,1,0,0,0,Grand Line,42.0,340.0,X,Paramecia,0.0
1305,Shishilian,808.0,"['Mokomo Dukedom', ' Inuarashi Musketeer Squad', '  Ninja-Pirate-Mink-Samurai Alliance']",Captain of the Musketeers,Alive,April 4,0,0,0,0,Grand Line,34.0,196.0,XF,,
1306,Shojoe,226.0,['Saruyama Alliance (Shoujou Pirates)'],Pirate,Alive,May 8,0,0,0,0,South Blue,25.0,351.0,X,,36000000.0
1307,Shu,426.0,['Marines'],Marine Captain,Alive,,1,0,0,0,,,,,Paramecia,100000000.0
1308,Shura,241.0,"[""God's Army""]",Priest of Enel,Unknown,September 20,0,1,0,0,Sky Islands,31.0,191.0,S,,
1309,Sharley,610.0,['Mermaid Cafe'],Proprietor of the Mermaid Cafe,Alive,September 9,0,0,0,0,Grand Line,29.0,520.0,XF,,
1310,Sicily,504.0,['Marines'],Rear Admiral,Alive,June 5,0,0,0,0,South Blue,,,,,200000000.0
1311,,,,,,,0,0,0,0,,,,,,
1312,Silvers Rayleigh,19.0,['Roger Pirates (former)'],Coating Mechanic,Alive,May 13,0,1,1,1,,76.0,188.0,XF,,0.0
1313,Synd,657.0,,,Alive,,0,0,0,0,,,,,,
1314,Skaldi,1134.0,['Walrus School'],Student,Alive,,0,0,0,0,,,,,,
1315,Skull,552.0,"['Spade Pirates,  Whitebeard Pirates']",Pirate Officer,Alive,,0,0,0,0,,,,,,
1316,,,['Ally of the Whitebeard Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1317,Smiley,668.0,['Caesar Clown'],"Pet, Bio-Chemical weapon of mass destruction",Deceased,July 18,1,0,0,0,,,,,Zoan,
1318,"Smoker,Chaser",97.0,"['Marines', ' G-5', '  Loguetown Marine Base (former)']",Vice Admiral,Alive,March 14,1,0,0,0,Grand Line,34.0,209.0,XF,Logia,500000000.0
1319,Smoothy,668.0,"['Caesar Clown (former)', ' Centaur Patrol Unit (former)']",,Alive,,0,0,0,0,,,,,,
1320,Snakeman,916.0,['Beasts Pirates'],Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1321,"Sodomu,Sodom ",366.0,['Franky Family'],Transportation,Alive,August 6,0,0,0,0,,,,,,
1322,Solitaire,935.0,['Beasts Pirates'],Shinuchi,Alive,,1,0,0,0,,,,,Artificial Zoan,
1323,Osome,1031.0,,Geisha,Alive,,0,0,0,0,,,,,,
1324,Sonie,318.0,['Foxy Pirates (former)'],Pirate,Alive,,0,0,0,0,,,,,,
1325,Sola,608.0,['Mermaid Cafe'],Dancer,Alive,,0,0,0,0,Grand Line,,,,,
1326,Sora,825.0,,,Alive,,0,0,0,0,,,,,,
